Full_En,Last_name ,Last_name_En ,First_name,First_name_En,Father_name,Company_name ,CompamyID_number,Country_Ukr,Coutry_En
Tymoshenko Oleksandr ,Тимошенко,Tymoshenko,Олександр,Oleksandr ,Геннадійович,Smart Light Advising LP,SL033149,Велика Британія,United Kingdom
Tymoshenko Oleksandr ,Тимошенко,Tymoshenko,Олександр,Oleksandr ,Геннадійович,MEDICAL INVESTED CAPITAL TRUE STANDING EUROPE LIMITED s.r.o.,3550877,Чехія,Czech Republic
Tymoshenko Oleksandr ,Тимошенко,Tymoshenko,Олександр,Oleksandr ,Геннадійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЄВРАЗІЙСЬКИЙ ТОРГОВИЙ ДІМ""",35085800,Україна,Ukraine
Tymoshenko Oleksandr ,Тимошенко,Tymoshenko,Олександр,Oleksandr ,Геннадійович,Wiley Rein LLP,6108,США,USA
Tymoshenko Oleksandr ,Тимошенко,Tymoshenko,Олександр,Oleksandr ,Геннадійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГЕОФОРС""",34715578,Україна,Ukraine
Tymoshenko Oleksandr ,Тимошенко,Tymoshenko,Олександр,Oleksandr ,Геннадійович,Drake Limited,SC145341,Велика Британія,United Kingdom
Tymoshenko Oleksandr ,Тимошенко,Tymoshenko,Олександр,Oleksandr ,Геннадійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""РАДЕКС - ТРИПІЛЛЯ""",35471439,Україна,Ukraine
Tymoshenko Oleksandr ,Тимошенко,Tymoshenko,Олександр,Oleksandr ,Геннадійович,Diafox Consulting Limited,ΗΕ316404,Кіпр,Cyprus
Tymoshenko Oleksandr ,Тимошенко,Tymoshenko,Олександр,Oleksandr ,Геннадійович,Carvella Limited,9078119,Велика Британія,United Kingdom
Tymoshenko Oleksandr ,Тимошенко,Tymoshenko,Олександр,Oleksandr ,Геннадійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""РАДЕКС - ТРИПІЛЛЯ""",35471439,Україна,Ukraine
Tymoshenko Oleksandr ,Тимошенко,Tymoshenko,Олександр,Oleksandr ,Геннадійович,Britico Product s.r.o.,24216232,Чехія,Czech Republic
Tymoshenko Oleksandr ,Тимошенко,Tymoshenko,Олександр,Oleksandr ,Геннадійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""РАДЕКС ГРУПП""",35673398,Україна,Ukraine
Tymoshenko Oleksandr ,Тимошенко,Tymoshenko,Олександр,Oleksandr ,Геннадійович,Amarante Trading Limited,,Британські Віргінські острови,British Virgin Islands
Barakh Iryna,Барах,Barakh,Ірина,Iryna,Василівна,"Товариство з обмеженою відповідальністю ""Енергетична компанія ""Солар капітал""",41943466,Україна,Ukraine
Kisse Halyna,Кіссе,Kisse,Галина,Halyna,Анатоліївна,"ТОВ ""ПЕРЛА-ТУР 1""",200730492,Болгарія,Bulgaria
Sushkevych Yulia,Сушкевич,Sushkevych,Юлія,Yulia,Миколаївна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""РЕНТОН ЦЕНТР""",40437955,Україна,Ukraine
Bort  Olga,Борт,Bort ,Ольга,Olga,Анатоліївна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ АГРОФІРМА ""НИВА""",3750345,Україна,Ukraine
Dvirnyy Andriy,Двірний,Dvirnyy,Андрій,Andriy,Вікторович,Eco 8 sp.z.o.o.,KRS0000568136,Польща,Poland
Rosenblatt Janna,Розенблат,Rosenblatt,Жанна,Janna,Леонідівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ НАУКОВО-ВИРОБНИЧЕ ПІДПРИЄМСТВО ""УКРАЇНСЬКІ АВІАЦІЙНІ СИСТЕМИ""",40358580,Україна,Ukraine
Pyshna Ludmila,Пишна,Pyshna,Людмила,Ludmila,Георгіівна,"ГРОМАДСЬКА ОРГАНІЗАЦІЯ ""ВІДЧУЙ""",37701717,Україна,Ukraine
Badger Victor,Барсук,Badger,Віктор,Victor,Миколайович,Еф.Сі.Лекс с.р.о.,26409372,Чехія,Czech Republic
Lutsenko Oleksandr ,Луценко,Lutsenko,Олександр,Oleksandr ,Юрійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГРИН ВЕЙВ""",40099087,Україна,Ukraine
Khomutynnik Svitlana,Хомутиннік,Khomutynnik,Світлана,Svitlana,Вікторівна,ALIAR LIMITED,ΗΕ379315,Кіпр,Cyprus
Omelyanovych Victoria,Омельянович,Omelyanovych,Вікторія,Victoria,Денисівна,VYCTORY s.r.o.,47955422,Словаччина,Slovakia
Stavytska Olena,Ставицька,Stavytska,Олена,Olena,Володимирівна,N.A. WELIDARA LIMITED,ΗΕ326981,Кіпр,Cyprus
Stavytska Olena,Ставицька,Stavytska,Олена,Olena,Володимирівна,"ГРОМАДСЬКА ОРГАНІЗАЦІЯ ""ДИТЯЧО-ЮНАЦЬКИЙ ФУТБОЛЬНИЙ КЛУБ ""АМЕТИСТ-2001""",33861075,Україна,Ukraine
Stavytska Victoria,Ставицька,Stavytska,Вікторія,Victoria,Іванівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СЛТ УКРАЇНА""",37826081,Україна,Ukraine
Stavytska Victoria,Ставицька,Stavytska,Вікторія,Victoria,Іванівна,"ГРОМАДСЬКА ОРГАНІЗАЦІЯ ""ДИТЯЧО-ЮНАЦЬКИЙ ФУТБОЛЬНИЙ КЛУБ ""АМЕТИСТ-2001""",33861075,Україна,Ukraine
Gerega Halyna,Герега,Gerega,Галина,Halyna,Федорівна,Паравіта Холдинг Лімітед,HE279952,Кіпр,Cyprus
Gerega Halyna,Герега,Gerega,Галина,Halyna,Федорівна,Давуельта Файненс Лтд,1668992,Британські Віргінські острови,British Virgin Islands
Gerega Halyna,Герега,Gerega,Галина,Halyna,Федорівна,Белістон Істейтс Лімітед,HE337648,Кіпр,Cyprus
Gerega Halyna,Герега,Gerega,Галина,Halyna,Федорівна,Селдімор Оверсіз Лімітед,HE324859,Кіпр,Cyprus
Gerega Halyna,Герега,Gerega,Галина,Halyna,Федорівна,Кантік Ентерпрайзиз Лімітед,1004104,Британські Віргінські острови,British Virgin Islands
Gerega Halyna,Герега,Gerega,Галина,Halyna,Федорівна,Валстром Лімітед,HE172170,Кіпр,Cyprus
Gerega Halyna,Герега,Gerega,Галина,Halyna,Федорівна,Вонедлор Трейдінг Лімітед,HE322242,Кіпр,Cyprus
Gerega Halyna,Герега,Gerega,Галина,Halyna,Федорівна,RENVIOR TRADING LIMITED,HE322284,Кіпр,Cyprus
Avakova Inna,Авакова,Avakova,Інна,Inna,Дмитрівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АСТРА ФІНАНС""",37716815,Україна,Ukraine
Avakova Inna,Авакова,Avakova,Інна,Inna,Дмитрівна,"ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""АКБ ""БАЗИС""",19358916,Україна,Ukraine
Avakova Inna,Авакова,Avakova,Інна,Inna,Дмитрівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ВИДАВНИЧИЙ БУДИНОК ""ІНВЕСТОР""",31340562,Україна,Ukraine
Avakova Inna,Авакова,Avakova,Інна,Inna,Дмитрівна,"ПРИВАТНЕ АКЦIОНЕРНЕ ТОВАРИСТВО ""IНВЕСТОР""",14060483,Україна,Ukraine
Avakova Inna,Авакова,Avakova,Інна,Inna,Дмитрівна,"ДОЧІРНЄ ПІДПРИЄМСТВО ""ІНВЕСТОР ЕЛІТ БУД""",31799236,Україна,Ukraine
Avakova Inna,Авакова,Avakova,Інна,Inna,Дмитрівна,"ПРИВАТНЕ ПІДПРИЄМСТВО ""КАРСТ-8""",35247093,Україна,Ukraine
Avakova Inna,Авакова,Avakova,Інна,Inna,Дмитрівна,"ДОЧІРНЄ ПІДПРИЄМСТВО  ""ІНВЕСТОР ЕЛІТ СЕРВІС""",32336557,Україна,Ukraine
Avakova Inna,Авакова,Avakova,Інна,Inna,Дмитрівна,"Товариство з обмеженою відповідальністю ""Підстепне сонце""",41466180,Україна,Ukraine
Avakova Inna,Авакова,Avakova,Інна,Inna,Дмитрівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТРАСТОВА КОМПАНІЯ АВАКОВА""",33900501,Україна,Ukraine
Avakova Inna,Авакова,Avakova,Інна,Inna,Дмитрівна,Avitalia s.r.l.,FR02711880605,Італія,Italy
Avakova Inna,Авакова,Avakova,Інна,Inna,Дмитрівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕКОМПАНІЯ ""АТН""",34016872,Україна,Ukraine
Avakova Inna,Авакова,Avakova,Інна,Inna,Дмитрівна,"ДОЧІРНЄ ПІДПРИЄМСТВО ""ІНВЕСТОР ОХОРОНА СЕРВІС""",31939081,Україна,Ukraine
Avakova Inna,Авакова,Avakova,Інна,Inna,Дмитрівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ІНВЕСТОР-ФОНД""",30035687,Україна,Ukraine
Avakova Inna,Авакова,Avakova,Інна,Inna,Дмитрівна,Atmosphere Entertainment Inc,,США,USA
Kuchma Oksana,Кучма,Kuchma,Оксана,Oksana,Остапівна,ОКСИ ГЛОБАЛ,3588710,США,USA
Lebedieva Alyona,Лебедєва,Lebedieva,Альона,Alyona,Павлівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АГРЕГАТБУД""",35753200,Україна,Ukraine
Lebedieva Alyona,Лебедєва,Lebedieva,Альона,Alyona,Павлівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТРАНС ЕНЕРДЖИ""",38217449,Україна,Ukraine
Lebedieva Alyona,Лебедєва,Lebedieva,Альона,Alyona,Павлівна,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""СВЕСЬКИЙ НАСОСНИЙ ЗАВОД""",5785454,Україна,Ukraine
Lebedieva Alyona,Лебедєва,Lebedieva,Альона,Alyona,Павлівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""УКРКОМПЛЕКТ ПЛЮС""",32846894,Україна,Ukraine
Lebedieva Alyona,Лебедєва,Lebedieva,Альона,Alyona,Павлівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ІНТЕР КАР ІНЖИНІРИНГ""",35939368,Україна,Ukraine
Lebedieva Alyona,Лебедєва,Lebedieva,Альона,Alyona,Павлівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЛІЗІНВЕСТ""",34933894,Україна,Ukraine
Lebedieva Alyona,Лебедєва,Lebedieva,Альона,Alyona,Павлівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АУРУМ ТРАНС""",33493948,Україна,Ukraine
Lebedieva Alyona,Лебедєва,Lebedieva,Альона,Alyona,Павлівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АУРУМ ГРУП""",40721741,Україна,Ukraine
Ivakhiv Svetlana,Івахів,Ivakhiv,Світлана,Svetlana,Володимирівна,СІС КОМПАНІ,KRS0000584097,Польща,Poland
Tychkov Eduard,Тичков,Tychkov,Едуард,Eduard,Олексійович,"ТД ""РосІзоПром""",3123161469,Росія,Russia
Tychkov Eduard,Тичков,Tychkov,Едуард,Eduard,Олексійович,Мідтаун Груп,445461704,Грузія,Georgia
Tychkov Eduard,Тичков,Tychkov,Едуард,Eduard,Олексійович,НПК РосІзоПром,3123140934,Росія,Russia
Tychkov Eduard,Тичков,Tychkov,Едуард,Eduard,Олексійович,Мідтаун Груп,445461704,Грузія,Georgia
Knyazhytska Larysa ,Княжицька,Knyazhytska,Лариса,Larysa ,Францівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АСТРА ФІНАНС""",37716815,Україна,Ukraine
Zatsepin Anton,Зацепін,Zatsepin,Антон,Anton,Анатолійович,SKYNET GLOBAL VISION LIMITED,11056326,Велика Британія,United Kingdom
Ivanyuschenko Iryna,Іванющенко,Ivanyuschenko,Ірина,Iryna,В.,ZETHUS LIMITED,7469297,Велика Британія,United Kingdom
Ivanyuschenko Iryna,Іванющенко,Ivanyuschenko,Ірина,Iryna,В.,Industry East Europe Investments PTE. Ltd,201217774W,Сінгапур,Singapore
Ivanyuschenko Iryna,Іванющенко,Ivanyuschenko,Ірина,Iryna,В.,MANAGEMENT EXCELLENCE LIMITED,7895930,Велика Британія,United Kingdom
Ivanyuschenko Iryna,Іванющенко,Ivanyuschenko,Ірина,Iryna,В.,BOVAR ENTERPRISES LLC,116962-91,Панама,Panama
Ivanyuschenko Iryna,Іванющенко,Ivanyuschenko,Ірина,Iryna,В.,ROLLEXA LTD,6462913,Велика Британія,United Kingdom
Ivanyuschenko Iryna,Іванющенко,Ivanyuschenko,Ірина,Iryna,В.,HILLCREST CORPORATE LIMITED,1563048,Британські Віргінські острови,British Virgin Islands
Ivanyuschenko Iryna,Іванющенко,Ivanyuschenko,Ірина,Iryna,В.,Rexelmo Ltd.,HE306652,Кіпр,Cyprus
Ivanyuschenko Iryna,Іванющенко,Ivanyuschenko,Ірина,Iryna,В.,Imex Provider Ltd,1508999,Британські Віргінські острови,British Virgin Islands
Ivanyuschenko Arsen,Іванющенко,Ivanyuschenko,Арсен,Arsen,Юрійович,Skyrose Group Limited,,Британські Віргінські острови,British Virgin Islands
Ivanyuschenko Arsen,Іванющенко,Ivanyuschenko,Арсен,Arsen,Юрійович,IMPORT CORPORATION LIMITED,7276388,Велика Британія,United Kingdom
Ivanyuschenko Arsen,Іванющенко,Ivanyuschenko,Арсен,Arsen,Юрійович,PARROX CORPORATION LIMITED,7223980,Велика Британія,United Kingdom
Ivanyuschenko Diana,Іванющенко,Ivanyuschenko,Даяна,Diana,Юріївна,ROLLEXA LTD,6462913,Велика Британія,United Kingdom
Ivanyuschenko Diana,Іванющенко,Ivanyuschenko,Даяна,Diana,Юріївна,INDUSTRY EAST EUROPE INVESTMENTS LTD.,4842985,Велика Британія,United Kingdom
Miroshnichenko Natalia,Мірошніченко,Miroshnichenko,Наталія,Natalia,Володимирівна,United Agribusiness B.V.,857448158,Нідерланди,Netherlands
Miroshnichenko Natalia,Мірошніченко,Miroshnichenko,Наталія,Natalia,Володимирівна,АгроВім с.р.о.,50003224,Словаччина,Slovakia
Terekhova Oksana,Терехова,Terekhova,Оксана,Oksana,Володимирівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕРАДІОКОМПАНІЯ ""ЕРА-РАДІО""",31811530,Україна,Ukraine
Terekhova Oksana,Терехова,Terekhova,Оксана,Oksana,Володимирівна,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""СТРАХОВА КОМПАНІЯ ""В.І П.""",31088546,Україна,Ukraine
Terekhova Oksana,Терехова,Terekhova,Оксана,Oksana,Володимирівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ МІЖРЕГІОНАЛЬНИЙ АГРОВИРОБНИЧИЙ КОМЕРЦІЙНИЙ ""ТОРГОВИЙ ДІМ ""ПОЛІССЯ ЛТД""",30033386,Україна,Ukraine
Terekhova Oksana,Терехова,Terekhova,Оксана,Oksana,Володимирівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АЛЬФА-ЕРА""",33053342,Україна,Ukraine
