Last_name ,Last_name_En ,First_name,First_name_En,Father_name,Company_name ,CompamyID_number,date ,Country_Ukr,Coutry_En
Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""САНАТОРІЙ-ПРОФІЛАКТОРІЙ ВБР""",32145547,,Україна,Ukraine
Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"FELMAN PRODUCTION, LLC",,,США,USA
Коломойський,Kolomoisky,Ігор,Igor,Валерійович,GEORGIAN AMERICAN ALLOYS INC.,,,США,USA
Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"СПІЛЬНЕ ПІДПРИЄМСТВО ""ПОЛТАВСЬКА ГАЗОНАФТОВА КОМПАНІЯ""",20041662,1994-01-28,Україна,Ukraine
Коломойський,Kolomoisky,Ігор,Igor,Валерійович,SPECIALTY STEEL WORKS INCORPORATED,F12000002184,,США,USA
Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"ПАТ ""Укрнафта""",135390,,Україна,Ukraine
Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СОЛМ ЛТД""",13419574,1991-06-06,Україна,Ukraine
Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"ПАТ ""Укрнафта""",135390,,Україна,Ukraine
Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕРАДІОКОМПАНІЯ ""СТУДІЯ 1+1""",23729809,1996-07-05,Україна,Ukraine
Коломойський,Kolomoisky,Ігор,Igor,Валерійович,BRIDGEMONT VENTURES LIMITED,165169,,Кіпр,Cyprus
Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЛЕОН РАШ""",37807776,,Україна,Ukraine
Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"ТОВ ""ГРАВІС""",19133985,,Україна,Ukraine
Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КІНОТЕАТР ""ВАЛЕНТИНА""",21871176,1999-02-01,Україна,Ukraine
Коломойський,Kolomoisky,Ігор,Igor,Валерійович,MICHIGAN SEAMLESS TUBE LLC,3482911,,США,USA
Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"ЗАО ""ЭЛИТ-ХОЛДИНГ""",7713284936,,Росія,Russia
Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПРОТОН-21""",31672893,2001-09-17,Україна,Ukraine
Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ДОКУЧАЄВСЬКИЙ ФЛЮСО-ДОЛОМІТНИЙ КОМБІНАТ""",191856,,Україна,Ukraine
Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ФАРЛЕС""",32349990,,Україна,Ukraine
Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МАКІГОР""",38006868,,Україна,Ukraine
Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"ТОВ ""РЄАЛ ІСТЕЙТ-ТВ""",35405350,,Україна,Ukraine
Коломойський,Kolomoisky,Ігор,Igor,Валерійович,BORDO MANAGEMENT LIMITED,HE165172,,Кіпр,Cyprus
Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"ТОВ ""ЕЛ ТІ ГРУП""",36572550,,Україна,Ukraine
Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""БЕТА-К, ЛТД""",23072284,1995-02-28,Україна,Ukraine
Коломойський,Kolomoisky,Ігор,Igor,Валерійович,TEAMTREND LIMITED,3951668,2000-03-20,Велика Британія,United Kingdom
Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СЄНТОЗА ЛТД""",13421602,1991-07-18,Україна,Ukraine
Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ГОТЕЛЬ ""ЖОВТНЕВИЙ""",32082765,2002-11-06,Україна,Ukraine
Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ КОМЕРЦІЙНЕ АГЕНТСТВО ""ВІСТ ЛТД""",20299113,,Україна,Ukraine
Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"ТОВ ""ПРИВАТОФИС""",33546549,,Україна,Ukraine
Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"ТОВ ТЕЛЕКОМПАНІЯ ""ПРИВАТ ТБ ДНІПРО""",23376587,,Україна,Ukraine
Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПРИВАТ-ІТ""",40669011,,Україна,Ukraine
Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЗІРКА БУКОВЕЛЮ""",33719262,,Україна,Ukraine
Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ІСТЕЙТГАРАНТ""",35863797,,Україна,Ukraine
Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ КОМЕРЦІЙНЕ АГЕНТСТВО ""ПАС ЛТД""",19141341,1992-09-18,Україна,Ukraine
Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"ПРИВАТНЕ ПІДПРИЄМСТВО ПРИВАТНЕ МАЛЕ ПІДПРИЄМСТВО ""ГОРГАН""",32472644,,Україна,Ukraine
Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АРЛАН""",31647453,2001-09-11,Україна,Ukraine
Палиця,Stick,Ігор,Igor,Петрович,"ПАТ ""Укрнафта""",135390,,Україна,Ukraine
Палиця,Stick,Ігор,Igor,Петрович,ВОЛИНСЬКА ОБЛАСНА РАДА,22444,,Україна,Ukraine
Палиця,Stick,Ігор,Igor,Петрович,"БЛАГОДІЙНА ОРГАНІЗАЦІЯ ""КИЇВ ТОРА ЦЕНТР""",36857721,,Україна,Ukraine
Палиця,Stick,Ігор,Igor,Петрович,"ПОЛІТИЧНА ПАРТІЯ ""УКРАЇНСЬКЕ ОБ’ЄДНАННЯ ПАТРІОТІВ - УКРОП""",39479782,,Україна,Ukraine
Чижмарь,Chizhmar,Катерина,Kateryna,Іванівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АКВАНОВА ДЕВЕЛОПМЕНТ""",36049826,,Україна,Ukraine
Чижмарь,Chizhmar,Катерина,Kateryna,Іванівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АКВАНОВА ДЕВЕЛОПМЕНТ""",36049826,,Україна,Ukraine
Толчин,Tolchyn,Станіслав,Stanislav,Марксович,"ST. BENSON, s.r.o.",24662798,,Чехія,Czech Republic
Углава,Uhlava,Гізо,Gizo,Трістанович,Транспортир,,,Грузія,Georgia
Ложкін,Lozhkyn,Борис,Borys,Євгенович,Liwon Hilden GmbH,HRB27759,,Німеччина,Germany
Ложкін,Lozhkyn,Борис,Borys,Євгенович,Ensitar Limited,ΗΕ359582,,Кіпр,Cyprus
Ложкін,Lozhkyn,Борис,Borys,Євгенович,FD BENEFICIARY HOLDING LIMITED,1816337,,Британські Віргінські острови,British Virgin Islands
Ложкін,Lozhkyn,Борис,Borys,Євгенович,FUTURE DEFINITE HOLDINGS LIMITED,1794687,,Британські Віргінські острови,British Virgin Islands
Ложкін,Lozhkyn,Борис,Borys,Євгенович,FUTURE DEFINITE FOUNDATION,266,,Джерсі,Jersey
Янукович,Yanukovych,Олександр,Oleksandr ,Вікторович,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ЦЕНТРАЛЬНА ЗБАГАЧУВАЛЬНА ФАБРИКА ""МИРНОГРАДСЬКА""",24820699,,Україна,Ukraine
Янукович,Yanukovych,Олександр,Oleksandr ,Вікторович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""САТІН КОНСАЛТ""",38210913,,Україна,Ukraine
Янукович,Yanukovych,Олександр,Oleksandr ,Вікторович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АЙВЕНГО ТРЕВЕЛ""",37719727,,Україна,Ukraine
Янукович,Yanukovych,Олександр,Oleksandr ,Вікторович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТІПІКОН А""",37719341,,Україна,Ukraine
Янукович,Yanukovych,Олександр,Oleksandr ,Вікторович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МАКО АКТИВ""",38144219,,Україна,Ukraine
Янукович,Yanukovych,Олександр,Oleksandr ,Вікторович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""БОСТАНІ-К""",38356060,,Україна,Ukraine
Янукович,Yanukovych,Олександр,Oleksandr ,Вікторович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""РОДЖЕРС-К""",24161297,1995-08-31,Україна,Ukraine
Янукович,Yanukovych,Олександр,Oleksandr ,Вікторович,САРОНЕ ХОЛДІНГС ЛІМІТЕД,,,Британські Віргінські острови,British Virgin Islands
Янукович,Yanukovych,Олександр,Oleksandr ,Вікторович,"КОМПАНІЯ ""ІНТЕЛЕКТ РЕСОРСЕЗ ЛІМІТЕД""",,,Беліз,Belize
Янукович,Yanukovych,Олександр,Oleksandr ,Вікторович,ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО «ЦЕНТРАЛЬНА ЗБАГАЧУВАЛЬНА ФАБРИКА «УКРАЇНА»,38033446,,Україна,Ukraine
Янукович,Yanukovych,Олександр,Oleksandr ,Вікторович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КХАЛ ДРОГО""",38422190,,Україна,Ukraine
Янукович,Yanukovych,Олександр,Oleksandr ,Вікторович,ВАРЕНДА ЛІМІТЕД,HE240970,,Кіпр,Cyprus
Янукович,Yanukovych,Олександр,Oleksandr ,Вікторович,MAKO Trading SA,298.883.703,2012-04-23,Швейцарія,Switzerland
Янукович,Yanukovych,Олександр,Oleksandr ,Вікторович,Mako Holding B.V.,53841298,2011-10-28,Нідерланди,Netherlands
Янукович,Yanukovych,Олександр,Oleksandr ,Вікторович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КРЕДО-АКТИВ КОРПОРЕЙШН""",38310204,,Україна,Ukraine
Янукович,Yanukovych,Олександр,Oleksandr ,Вікторович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СТАРТЕР ЛТД""",37719238,,Україна,Ukraine
Янукович,Yanukovych,Олександр,Oleksandr ,Вікторович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""БЕНЕФІТ-КОНСАЛТ""",37967671,2018-05-17,Україна,Ukraine
Янукович,Yanukovych,Олександр,Oleksandr ,Вікторович,Energoinvest Holding B.V.,58185674,,Нідерланди,Netherlands
Янукович,Yanukovych,Олександр,Oleksandr ,Вікторович,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ЕДЕЛЬВЕЙС""",30100169,,Україна,Ukraine
Янукович,Yanukovych,Олександр,Oleksandr ,Вікторович,ARTVIN Holding B.V.,57375682,,Нідерланди,Netherlands
Бриль,Straw,Костянтин,Konstantyn ,Іванович,"ГРОМАДСЬКА ОРГАНІЗАЦІЯ ""КИЇВСЬКЕ ОБЛАСНЕ ГРОМАДСЬКЕ ОБ'ЄДНАННЯ ""З ВІРОЮ В УКРАЇНУ""",38349755,,Україна,Ukraine
Бриль,Straw,Костянтин,Konstantyn ,Іванович,"ГРОМАДСЬКА ОРГАНІЗАЦІЯ ""КИЇВСЬКЕ ОБЛАСНЕ ГРОМАДСЬКЕ ОБ'ЄДНАННЯ ""З ВІРОЮ В УКРАЇНУ""",38349755,,Україна,Ukraine
Парцхаладзе,Partshaladze,Лев,Lev,Ревазович,ВОКАТА ІНВЕСТМЕНТС ЛІМІТЕД,HE236570,,Кіпр,Cyprus
Парцхаладзе,Partshaladze,Лев,Lev,Ревазович,ХАВІНДО ЕНТЕРПРАЙЗІЗ ЛІМІТЕД,HE289828,,Кіпр,Cyprus
Парцхаладзе,Partshaladze,Лев,Lev,Ревазович,ДАЙМЛЕНД ЛІМІТЕД,HE165684,,Кіпр,Cyprus
Парцхаладзе,Partshaladze,Лев,Lev,Ревазович,ХАВІНДО ЕНТЕРПРАЙЗІЗ ЛІМІТЕД,HE289828,,Кіпр,Cyprus
Парцхаладзе,Partshaladze,Лев,Lev,Ревазович,ЕНТОНІА ХОЛДИНГ ЛІМІТЕД,HE230521,,Кіпр,Cyprus
Діаз,Diaz,Едгардо Елой,Edgardo Eloy,,Bradcrest Investments SA,,,Панама,Panama
Валларіно,Vallarino,Марія,Maria,,Bradcrest Investments SA,,,Панама,Panama
Гіль,Gil,Фернандо Антоніо,Fernando Antonio,,Bradcrest Investments SA,,,Панама,Panama
Святненко,Svyatnenko,Володимир,Volodymyr,Миколайович,Bradcrest Investments SA,,,Панама,Panama
Азаров,Azarov,Олексій,Oleksiy,Миколайович,"Limited Liability Company ""development group""",37449714,,Україна,Ukraine
Азаров,Azarov,Олексій,Oleksiy,Миколайович,ТОВ “Дукат-інвест”,35428582,2007-09-18,Україна,Ukraine
Азаров,Azarov,Олексій,Oleksiy,Миколайович,"Дачний кооператив ""Чехово""",26442818,2003-09-29,Україна,Ukraine
Азаров,Azarov,Олексій,Oleksiy,Миколайович,"Elterwood Holdings Limited,",ΗΕ276683,,Кіпр,Cyprus
Азаров,Azarov,Олексій,Oleksiy,Миколайович,Arksey Investments Limited,,,Британські Віргінські острови,British Virgin Islands
Азаров,Azarov,Олексій,Oleksiy,Миколайович,Tawny Assets Limited,,,Британські Віргінські острови,British Virgin Islands
Азаров,Azarov,Олексій,Oleksiy,Миколайович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АЛЬДЕЯ""",35480710,2007-09-28,Україна,Ukraine
Азаров,Azarov,Олексій,Oleksiy,Миколайович,Tallyfield Holdings Limited,,,Британські Віргінські острови,British Virgin Islands
Азаров,Azarov,Олексій,Oleksiy,Миколайович,"КОЛЕКТИВ ЗАБУДОВНИКІВ ""ПІВДЕННИЙ"" ХАРКІВСЬКОГО РАЙОНУ М.КИЄВА",21680648,2001-02-15,Україна,Ukraine
Азаров,Azarov,Олексій,Oleksiy,Миколайович,Rosemund Investments Limited,,,Британські Віргінські острови,British Virgin Islands
Азаров,Azarov,Олексій,Oleksiy,Миколайович,Skellow Holdings Limited,,,Британські Віргінські острови,British Virgin Islands
Азаров,Azarov,Олексій,Oleksiy,Миколайович,Company Gidlex invest limited,ΗΕ330656,2014-03-18,Кіпр,Cyprus
Азаров,Azarov,Олексій,Oleksiy,Миколайович,"""Ekvital"" llc",34289169,2006-05-25,Україна,Ukraine
