,Last_name ,Last_name_En ,First_name,First_name_En,Father_name,Company_name ,CompamyID_number,date ,Country_Ukr,Coutry_En,count
608,Хомутиннік,Khomutynnik,Віталій,Vitali,Юрійович,Molgarda Investments LTD,HE256613,2009-10-21,Кіпр,Cyprus,507.0
609,Хомутиннік,Khomutynnik,Віталій,Vitali,Юрійович,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""МИКОЛАЇВХЛІБ""",24793778,1997-11-25,Україна,Ukraine,
610,Хомутиннік,Khomutynnik,Віталій,Vitali,Юрійович,AйДіСі Каскад Лімітед,HE357054,,Кіпр,Cyprus,507.0
611,Хомутиннік,Khomutynnik,Віталій,Vitali,Юрійович,"ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ЗАКРИТИЙ НЕДИВЕРСИФІКОВАНИЙ КОРПОРАТИВНИЙ ІНВЕСТИЦІЙНИЙ ФОНД ""КАСКАД-ІНВЕСТ""",35676886,,Україна,Ukraine,
612,Хомутиннік,Khomutynnik,Віталій,Vitali,Юрійович,"ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ЗАКРИТИЙ НЕДИВЕРСИФІКОВАНИЙ КОРПОРАТИВНИЙ ІНВЕСТИЦІЙНИЙ ФОНД ""КАСКАД-ІНВЕСТ""",35676886,,Україна,Ukraine,
613,Хомутиннік,Khomutynnik,Віталій,Vitali,Юрійович,Deripon Commercial Limited,ΗΕ252374,2009-07-14,Кіпр,Cyprus,507.0
614,Хомутиннік,Khomutynnik,Віталій,Vitali,Юрійович,ЛІЧМЕР ІНВЕСТМЕНТС КОРП,1524312,,Британські Віргінські острови,British Virgin Islands,174.0
615,Хомутиннік,Khomutynnik,Віталій,Vitali,Юрійович,Orinast Limited,HE364840,,Кіпр,Cyprus,507.0
616,Хомутиннік,Khomutynnik,Віталій,Vitali,Юрійович,"Приватне акціонерне товариство ""Видобувна компанія ""Укрнафтобуріння""",33152471,2004-11-06,Україна,Ukraine,
617,Хомутиннік,Khomutynnik,Віталій,Vitali,Юрійович,"Приватне акціонерне товариство ""Видобувна компанія ""Укрнафтобуріння""",33152471,2004-11-06,Україна,Ukraine,
618,Хомутиннік,Khomutynnik,Віталій,Vitali,Юрійович,Accords Limited,ΗΕ310113,,Кіпр,Cyprus,507.0
619,Хомутиннік,Khomutynnik,Віталій,Vitali,Юрійович,Kernel Holding S.A.,B109173,2005-07-15,Люксембург,Luxembourg,7.0
620,Хомутиннік,Khomutynnik,Віталій,Vitali,Юрійович,Accords Limited,ΗΕ310113,,Кіпр,Cyprus,507.0
621,Хомутиннік,Khomutynnik,Віталій,Vitali,Юрійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КАСКАДАГРО""",36613565,,Україна,Ukraine,
622,Хомутиннік,Khomutynnik,Віталій,Vitali,Юрійович,"Товариство з обмеженою відповідальністю ""Зелена діброва""",38487965,2012-11-12,Україна,Ukraine,
623,Хомутиннік,Khomutynnik,Віталій,Vitali,Юрійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КАМ'ЯНСЬКЕ АГРО""",39225623,,Україна,Ukraine,
624,Хомутиннік,Khomutynnik,Віталій,Vitali,Юрійович,"Товариство з обмеженою відповідальністю ""Башта-2""",39092916,2014-02-12,Україна,Ukraine,
625,Хомутиннік,Khomutynnik,Віталій,Vitali,Юрійович,ЄРТІНО ЕНТЕРПРАЙСЕС,HE295983,,Кіпр,Cyprus,507.0
626,Хомутиннік,Khomutynnik,Віталій,Vitali,Юрійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КАМ'ЯНСЬКЕ АГРО""",39225623,,Україна,Ukraine,
627,Хомутиннік,Khomutynnik,Віталій,Vitali,Юрійович,Cacique Limited,HE257314,,Кіпр,Cyprus,507.0
628,Хомутиннік,Khomutynnik,Віталій,Vitali,Юрійович,JKX Ukraine B.V,24352169,,Нідерланди,Netherlands,42.0
629,Хомутиннік,Khomutynnik,Віталій,Vitali,Юрійович,"Закрите акціонерне товариство ""Каскад""",24461852,1998-04-21,Україна,Ukraine,
630,Хомутиннік,Khomutynnik,Віталій,Vitali,Юрійович,Каскад Ассет Манеджмент,CT-278127,,Кайманові острови,Cayman Islands,2.0
631,Хомутиннік,Khomutynnik,Віталій,Vitali,Юрійович,Cacique Limited,HE257314,,Кіпр,Cyprus,507.0
632,Хомутиннік,Khomutynnik,Віталій,Vitali,Юрійович,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ІНТЕР ВЕЙ КАПІТАЛ,40890026,2016-10-11,Україна,Ukraine,
633,Хомутиннік,Khomutynnik,Віталій,Vitali,Юрійович,Cacique Limited,HE257314,,Кіпр,Cyprus,507.0
634,Хомутиннік,Khomutynnik,Віталій,Vitali,Юрійович,СЕНДГЕЙТ КОММЕРС ЛТД,1784244,,Британські Віргінські острови,British Virgin Islands,174.0
635,Хомутиннік,Khomutynnik,Віталій,Vitali,Юрійович,Cascade Investment Fund,CT-276367,,Кайманові острови,Cayman Islands,2.0
636,Хомутиннік,Khomutynnik,Віталій,Vitali,Юрійович,Cascade Foundation,FL-0002.552.173-7,,Ліхтенштейн,Liechtenstein,5.0
637,Шевченко,Shevchenko,Олександр,Oleksandr ,Леонідович,"ПОЛІТИЧНА ПАРТІЯ ""УКРАЇНСЬКЕ ОБ’ЄДНАННЯ ПАТРІОТІВ - УКРОП""",39479782,,Україна,Ukraine,
638,Шкіря,Shkirya,Ігор,Igor,Миколайович,ACTIVE CAPITAL GROUP,,2019-12-13,Польща,Poland,52.0
639,Шкіря,Shkirya,Ігор,Igor,Миколайович,ACTIVE CAPITAL GROUP,,2019-12-13,Польща,Poland,52.0
640,Шуфрич,Shufrych,Нестор,Nestor,Іванович,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""КИЇВСЬКИЙ РІЧКОВИЙ ПОРТ""",3150071,1996-06-19,Україна,Ukraine,
641,Гонтарева,Gontareva,Валерія,Valery,Олексіївна,АйСіЮ Холдінгз Лімітед,,,Британські Віргінські острови,British Virgin Islands,174.0
642,Наливайченко,Nalyvaychenko,Валентин,Valentyn,Олександрович,"ПОЛІТИЧНА ПАРТІЯ ""ГРОМАДСЬКО-ПОЛІТИЧНИЙ РУХ ВАЛЕНТИНА НАЛИВАЙЧЕНКА ""СПРАВЕДЛИВІСТЬ""",39688832,,Україна,Ukraine,
643,Ягун,Yahun,Віктор,Victor,Миколайович,"ПОЛІТИЧНА ПАРТІЯ ""ГРОМАДСЬКО-ПОЛІТИЧНИЙ РУХ ВАЛЕНТИНА НАЛИВАЙЧЕНКА ""СПРАВЕДЛИВІСТЬ""",39688832,,Україна,Ukraine,
644,Колесніков,Kolesnikov,Борис,Borys ,Вікторович,ПАРТІЯ РЕГІОНІВ,20073933,,Україна,Ukraine,
645,Колесніков,Kolesnikov,Борис,Borys ,Вікторович,KONTI CONFECTIONARY LIMITED,,,Британські Віргінські острови,British Virgin Islands,174.0
646,Колесніков,Kolesnikov,Борис,Borys ,Вікторович,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ФУТБОЛЬНИЙ КЛУБ ""ШАХТАР"" (ДОНЕЦЬК)""",169816,,Україна,Ukraine,
647,Бродський,Brodsky,Михайло,Mykhailo,Юрійович,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""КИЇВСЬКИЙ РІЧКОВИЙ ПОРТ""",3150071,1996-06-19,Україна,Ukraine,
648,Карплюк,Karplyuk,Володимир,Volodymyr,Андрійович,SARAFAN SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,5252560882,2013-07-29,Польща,Poland,52.0
649,Балашов,Balashov,Геннадій,Gennady,Вікторович,Оушенсайд Коттедж LLC,L09000076104,,США,USA,104.0
650,Балашов,Balashov,Геннадій,Gennady,Вікторович,Оушенсайд Коттедж LLC,L09000076104,,США,USA,104.0
651,Балашов,Balashov,Геннадій,Gennady,Вікторович,A1A Оушеншор LLC,L16000065157,,США,USA,104.0
652,Моршинін,Morshynin,Євген,Eugene,Вікторович,"ПОЛІТИЧНА ПАРТІЯ ""СОЦІАЛЬНА РЕКОНСТРУКЦІЯ""",39554686,,Україна,Ukraine,
653,Гладковський,Hladkovskyy,Олег,Oleg,Володимирович,БОГДАН ХОЛДИНГ ГМБХ,FN317660y,,Австрія,Austria,49.0
654,Гладковський,Hladkovskyy,Олег,Oleg,Володимирович,"ТОВ ""Ерай-Систем Лімітед""",HE161938,,Кіпр,Cyprus,507.0
655,Гладковський,Hladkovskyy,Олег,Oleg,Володимирович,ХЕСУТУ ЛІМІТЕД,HE220155,,Кіпр,Cyprus,507.0
656,Гладковський,Hladkovskyy,Олег,Oleg,Володимирович,Почесне консульство Республіки Сейшельські Острови у м.Київ,,,Сейшельські Острови,Seychelles,28.0
657,Гладковський,Hladkovskyy,Олег,Oleg,Володимирович,ТЕКФОРД ІНВЕСТМЕНТС ФАЙНЕНШІЛ КОРПОРЕЙШН,,,Британські Віргінські острови,British Virgin Islands,174.0
658,Гладковський,Hladkovskyy,Олег,Oleg,Володимирович,ТЕКФОРД ІНВЕСТМЕНТС ФАЙНЕНШІЛ КОРПОРЕЙШН,,,Британські Віргінські острови,British Virgin Islands,174.0
659,Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"Приватне акціонерне товариство ""Видобувна компанія ""Укрнафтобуріння""",33152471,2004-11-06,Україна,Ukraine,
660,Коломойський,Kolomoisky,Ігор,Igor,Валерійович,Ontobet promotions limited,HE307420,,Кіпр,Cyprus,507.0
661,Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"АКЦІОНЕРНЕ ТОВАРИСТВО ""ПОКРОВСЬКИЙ ГІРНИЧО-ЗБАГАЧУВАЛЬНИЙ КОМБІНАТ""",190928,,Україна,Ukraine,
662,Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ДІЛАЙН ЛТД""",33717993,,АР Крим (тимчасово окупована Росією територія України),Crimea (Russia temporarily occupied territory of Ukraine),52.0
663,Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"ПАТ ""Транснаціональна фінансово-промислова нафтова компанія ""Укртатнафта""",152307,,Україна,Ukraine,
664,Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КЕПІТЕЛ ІНВЕСТМЕНТ ПРОДЖЕКТ""",36843001,,Україна,Ukraine,
665,Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"ТОВ ""ПОДІЛ НЕРУХОМІСТЬ""",37405180,,Україна,Ukraine,
666,Коломойський,Kolomoisky,Ігор,Igor,Валерійович,ECLAIRS GROUP LTD,10728461,2017-04-18,Велика Британія,United Kingdom,140.0
667,Коломойський,Kolomoisky,Ігор,Igor,Валерійович,NIAGARA LASALLE CORPORATION,F12000000730,,США,USA,104.0
668,Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЮЛАЙТ""",32953059,2004-05-05,Україна,Ukraine,
669,Коломойський,Kolomoisky,Ігор,Igor,Валерійович,COLLYER LIMITED,3703222,2007-01-27,Велика Британія,United Kingdom,140.0
670,Коломойський,Kolomoisky,Ігор,Igor,Валерійович,TRADE POINT AGRO LIMITED,6229858,,Велика Британія,United Kingdom,140.0
671,Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"ТОВ ""РОКІТ-М""",43476164,,Україна,Ukraine,
672,Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЦЕНТР КОМПЕТЕНЦІЙ З ІНФОРМАЦІЙНО-КОМУНІКАЦІЙНИХ ТЕХНОЛОГІЙ""",39847082,,Україна,Ukraine,
673,Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"CC METALS AND ALLOYS, LLC",,,США,USA,104.0
674,Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"ТОВ ""БОРІВАЖ""",32307678,,Україна,Ukraine,
675,Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"ТОВ ""УКРІНТЕРІНВЕСТ""",26390501,,Україна,Ukraine,
676,Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"PROTON-23, LLC",38379895,,Україна,Ukraine,
677,Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АКВАТЕРА""",32614130,2003-07-31,Україна,Ukraine,
678,Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ХЕЛЬТЕКС""",36206042,2008-10-20,Україна,Ukraine,
679,Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"""ТЕЛЕРАДІОКОМПАНІЯ ""СКІФІЯ"" У ФОРМІ ТОВАРИСТВА З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ",23364394,1995-08-21,Україна,Ukraine,
680,Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ТЕЛЕКОМПАНІЯ ""ТЕТ""",16391959,,Україна,Ukraine,
681,Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ПРОМИСЛОВО-ВИРОБНИЧЕ ПІДПРИЄМСТВО ""КРИВБАСВИБУХПРОМ""",190934,2001-07-30,Україна,Ukraine,
682,Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ОІЛ 770""",30415029,1999-05-27,Україна,Ukraine,
683,Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ІНФОРМАЦІЙНО-РОЗРАХУНКОВИЙ ЦЕНТР - ПОЛТАВСЬКА ОБЛАСТЬ""",37185317,,Україна,Ukraine,
684,Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"БЛАГОДІЙНИЙ ФОНД ""ДНІПРОПЕТРОВСЬКА ЄВРЕЙСЬКА ГРОМАДА""",25539496,1998-11-13,Україна,Ukraine,
685,Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АСПЕКТ""",32953086,,Україна,Ukraine,
686,Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ДНІПРОДОРМОСТОБУД""",32495478,2003-06-05,Україна,Ukraine,
687,Коломойський,Kolomoisky,Ігор,Igor,Валерійович,"ПАТ ""СТАХАНОВСЬКИЙ ЗАВОД ФЕРОСПЛАВІВ""",186513,,Україна,Ukraine,
